compound,user_compound_id,smiles,purity_pct,molecular_weight,log_p,tpsa,inchi_key,num_rotatable_bonds,num_h_acceptors,num_h_donors,num_atoms,num_bonds
298fbed0-0111-4031-a9f2-3b8ee9757211,9267133,Cc1ccc(-c2csc(NC(=O)c3ccc(Oc4ccc(C(=O)Nc5nc(-c6ccc(C)o6)cs5)cc4)cc3)n2)o1,,582.66,8.03,119.49,GMBVWYWFEYBDPB-UHFFFAOYSA-N,8,9,2,41,46
8162530c-7813-41c6-b752-4e246af79ebf,9252039,Cn1nc(-c2ccc(F)cc2)cc1C(=O)NCc1nc(-c2cc[nH]c(=O)c2)no1,,394.37,1.89,118.7,BCQZTOONWLNTCC-UHFFFAOYSA-N,5,7,2,29,32
0ad71ef0-29e6-4df0-8db0-7b844ae16df6,9255215,Cc1nn(C)cc1CN1CC(Oc2ccnc(C(N)=O)c2)C1,,301.35,0.49,86.27,RZAZGTKAQICCOP-UHFFFAOYSA-N,5,6,1,22,24
a1b13f2d-ae64-4f42-825e-01bdd6902b05,9247901,OC(CNc1ncnc2cnccc12)c1ccc(C(F)(F)F)cc1,,334.3,3.19,70.93,MTUQJOXOEUNVAE-UHFFFAOYSA-N,4,5,2,24,26
7daf02d9-ccf4-42ea-8195-d78fef14acfb,9256238,N#Cc1ccc(S(=O)(=O)NCCn2ccnc2C2CC2)cc1,,316.39,1.61,87.78,OARSNCYEEGALOM-UHFFFAOYSA-N,6,5,1,22,24
cf6742bc-bbf1-4914-bbcb-399798c8f83b,9268434,COc1cccc(OCC(=O)NCCN2CCN(c3ccc(F)cc3)CC2)c1,,387.45,2.15,54.04,VWUBAZDCYLCTPP-UHFFFAOYSA-N,8,5,1,28,30
16691a19-c161-4d25-9bb5-a9c39ff0bb43,9251500,Cc1ccccc1-c1noc(C2CCCN2)n1.Cl,,265.74,2.89,50.95,ABXMNLJDBYWTHR-UHFFFAOYSA-N,2,4,1,18,19
7eab3954-2f64-4dd8-bd55-3e1aa0369fa0,9268435,Cc1cccc(OCC(=O)NCCN2CCN(c3ccc(F)cc3)CC2)c1,,371.46,2.45,44.81,YKSTYAROVLBSIY-UHFFFAOYSA-N,7,4,1,27,29
fb452015-4937-4270-ac32-b6102e587055,9253906,O=C1Nc2ccc(S(=O)(=O)NCCCCCCNS(=O)(=O)c3ccc4c5c(cccc35)C(=O)N4)c3cccc1c23,,578.67,3.94,150.54,FLRYAQUEAHDTTG-UHFFFAOYSA-N,11,6,4,40,45
1e8431e3-1232-4c6f-9fc8-2ac23f085c5c,9248612,NC(=O)CN1C2CCC1CC(n1cc(Br)cn1)C2,,313.2,1.3,64.15,FKYVVSKHJDLNJW-UHFFFAOYSA-N,3,4,1,18,20
346f410b-f133-46bb-9e85-3da7477e455f,9244005,Cc1cc2ncc(CCCNC(=O)NC(c3ccccc3)c3ccccc3)cn2n1,,399.5,4.06,71.32,YONNMEWDAVDLIZ-UHFFFAOYSA-N,7,4,2,30,33
2065ea77-0e53-4677-a9c0-a508aa3e600f,9255667,O=C(c1c[nH]c(=O)[nH]1)N1CCC(Oc2ccccn2)C1,,274.28,0.39,91.08,AARBCWDRGMAIME-UHFFFAOYSA-N,3,4,2,20,22
b45fc4df-25d2-4cf8-acb4-8160c94557d9,9251407,O=C(CCc1ccccc1F)NCC(O)c1cccc2ccccc12,,337.39,3.76,49.33,QTAJXNDMEZTVGQ-UHFFFAOYSA-N,6,2,2,25,27
ea95aca5-c892-4fd3-8ec6-1f16d02c73cb,9243115,Cn1nccc1-c1ccc(CCNS(=O)(=O)Cc2cc(F)ccc2F)cc1,,391.44,3.03,63.99,DGQZTPQVOZIXGB-UHFFFAOYSA-N,7,4,1,27,29
1d05695c-5e2b-4440-9b61-d8b65031e730,9258584,O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)c1ccc(OCC2CCOCC2)nc1,,368.39,2.31,109.1,FNMGSNDCERQPPB-UHFFFAOYSA-N,5,5,3,27,30
b01f226f-de69-43ad-813a-5690134a2219,9259039,COc1ccc2cc(C(=O)NCc3cn(-c4ccncc4)nn3)[nH]c2c1,,348.37,2.08,97.72,SCDRMWVXSMEAAS-UHFFFAOYSA-N,5,6,2,26,29
94393b3a-1b1b-4dcc-8d48-963bc6300c47,9268436,COc1ccc(CC(=O)NCCN2CCN(c3ccc(F)cc3)CC2)cc1,,371.46,2.32,44.81,LERBJURPCARIIX-UHFFFAOYSA-N,7,4,1,27,29
118b5c8a-2dbd-434f-9309-9e453be08158,9269375,O=S(=O)(NCC1(N2CCSCC2)CCOCC1)C1CC1,,320.48,0.67,58.64,OHZKPSQMTWPRFE-UHFFFAOYSA-N,5,5,1,20,22
ef9387a2-5297-4d5a-9f7d-5ccdc0f84112,9265570,COc1ccc(CCS(=O)(=O)NCC(O)c2csc3ccccc23)cc1,,391.51,3.11,75.63,HDSBFYSXXOFDRV-UHFFFAOYSA-N,8,5,2,26,28
540d1cf1-5a1f-42b6-8d79-d860f28e50c5,9244013,O=C(c1cc2c(s1)CCCC2)N1CCN(C(c2ccccc2)c2ccccc2)CC1,,416.59,5.17,23.55,PBDTUYACGLJRKZ-UHFFFAOYSA-N,4,3,0,30,34
d2eb3863-b06b-4083-a817-2b0dd8f7fbf8,9256048,NS(=O)(=O)c1ccc2nc(NC(=O)c3ccc(Cc4ccccc4)cc3)sc2c1,,423.52,3.79,102.15,QGFXFKWKZOOXDP-UHFFFAOYSA-N,5,5,2,29,32
6d47ac9a-260a-4ba8-9ca1-ec9ab9e70cdc,9255439,CC(C)(C)c1cc(C(c2ccc(Cl)cc2)N2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,,505.15,7.55,26.71,RYXWVOIAHOWXOH-UHFFFAOYSA-N,5,3,1,36,39
27995109-ebad-467c-bddc-f937fa883f4e,9259204,c1ccc(CN2CC3CN(c4ncnc5[nH]cnc45)CC3C2)cc1,,320.4,1.92,60.94,SNEBCRJWHMBQOU-UHFFFAOYSA-N,3,5,1,24,28
7ec93d59-50bb-4fce-afea-e664767b3e4d,9255052,COc1ccc2nc(N3CCN(C(=O)CCCS(=O)(=O)c4ccccc4)CC3)sc2c1,,459.59,3.21,79.81,TWYUDUVWZZHCIR-UHFFFAOYSA-N,7,7,0,31,34
6e307da1-8be3-408e-8203-2cfe8ccc2bae,9268171,CC(COc1ccc(C(C)C)cc1)NS(=O)c1ccc2ccccc2c1,,367.51,5.04,38.33,CNSKUMVSTFPOLQ-UHFFFAOYSA-N,7,2,1,26,28
519fe933-ccb0-4427-8cd5-1deadea5c755,9256268,O=S(=O)(Cc1ccc(F)cc1)N1CCC(=C2CCC2)CC1,,309.41,3.23,37.38,RIIRXXHUEUQUTC-UHFFFAOYSA-N,3,2,0,21,23
d8b6deed-0b55-4b7a-b885-99c571aa1197,9243850,Cl.c1ccc(-c2cc(N3CCNCC3)n[nH]2)cc1,,264.76,1.91,43.95,COISUSAUIJJJJO-UHFFFAOYSA-N,2,3,2,18,19
0f95d6ee-5d30-45f9-bbaa-4cd93b649ec9,9253407,O=C(c1cnc(O)c(Cl)c1)N1CCCCC(c2ccccc2)C1,,330.81,3.85,53.43,SMCTUGMEZMJVGD-UHFFFAOYSA-N,2,3,1,23,25
d30a5e4f-8151-4bdc-8ba4-dad9179a1ca8,9243491,Cc1nc(N2CCN(Cc3cccnc3)CC2)sc1C.Cl.Cl.Cl,,397.8,3.74,32.26,JPWRDRHBXPTWHG-UHFFFAOYSA-N,3,5,0,23,22
7906712d-59ae-4a0c-9dce-ed9ee7d8efa4,9245052,O=S(=O)(c1ccc(C2CCCCC2)cc1)N1CCN(Cc2ccccc2)CC1,,398.57,4.24,40.62,KBIRMKHVIYUZRU-UHFFFAOYSA-N,5,3,0,28,31
301e4a8e-6824-4e93-a0ce-1d717ff37af0,9267975,CCNc1ccnc(N2CCN(c3ncc(F)cn3)CC2)n1,,303.35,1.16,70.07,FIAXVMNRBIICPI-UHFFFAOYSA-N,4,7,1,22,24
3690896d-e4fc-41d0-b67c-559d92811646,9265091,COc1ccc(CNS(=O)(=O)c2ccc(Oc3ccc(S(=O)(=O)NCc4ccc(OC)cc4)cc3)cc2)cc1,,568.67,4.45,120.03,HKFUSQHDRSHEKT-UHFFFAOYSA-N,12,7,2,39,42
a4ff1971-679a-411b-bed8-b57215a8d903,9249236,O=C(Nc1ccccc1)N1CCOC(Cc2ccccc2)C1,,296.37,3.16,41.57,RPBNBBZCRFBLSE-UHFFFAOYSA-N,3,2,1,22,24
0d359896-9051-4a71-bd46-952e96e33c26,9261438,COC1CCN(c2ccc(C(=O)Nc3cccc(C)c3C)cc2)CC1,,338.45,4.17,41.57,YMAGSJGRPCIAKE-UHFFFAOYSA-N,4,3,1,25,27
16a84ac8-c82f-44a7-89b0-adfc51f15de0,9243435,COc1cccc(OCC(O)CN2CCC(C)CC2)c1.Cl,,315.84,2.59,41.93,CARTYJQQZYANDK-UHFFFAOYSA-N,6,4,1,21,21
854f5636-9ac6-4199-af65-7ab002fef7ff,9249597,COCC(=O)NC1CN(c2ncnc3ccsc23)C1,,278.34,0.64,67.35,LVRBPUNXEOSBMT-UHFFFAOYSA-N,4,6,1,19,21
64303775-247f-4ddf-8965-d8cc7779e06d,9244780,Cc1ccc(S(=O)(=O)N2CCN(CC(O)COc3cccc(Oc4ccccc4)c3)CC2)cc1,,482.6,3.53,79.31,BUEQWIMGGCWWTA-UHFFFAOYSA-N,9,6,1,34,37
e92e9145-1b9a-4835-8da5-e6a2c4a11bd0,9265772,COc1ccccc1CCNC(=O)c1ccc(N2CCC(OC)CC2)cc1,,368.48,3.28,50.8,QBFOJVHTCZRCGS-UHFFFAOYSA-N,7,4,1,27,29
7d01e409-017b-4c72-9fa8-f54082f59011,9250893,CN(C(=O)C1CC(F)(F)C1)C1CN(c2cnccn2)C1,,282.29,1.17,49.33,HCEIVQNQNWPRPD-UHFFFAOYSA-N,3,4,0,20,22
6bf3aa80-f49c-41b7-94bc-b7c5e4f18e9d,9243870,Cc1ccc(N2CCCC(C(=O)NCCCc3ccccc3)C2)nn1,,338.45,2.75,58.12,HVLDHTCQHFNHFJ-UHFFFAOYSA-N,6,4,1,25,27
6d87183f-a2c7-4ba5-ac49-a8cb4cafb458,9258396,O=c1ccc(-c2cccc(F)c2)nn1C1CN(S(=O)(=O)c2c[nH]cn2)C1,,375.38,1.02,100.95,SYASKZKIDJEFHN-UHFFFAOYSA-N,4,6,1,26,29
02021c72-7853-4ac1-abaa-dc51502c39f1,9250029,c1ccc2sc(N3CCCC(COc4ccncc4)C3)nc2c1,,325.44,3.99,38.25,POTOYPXXBCAGKY-UHFFFAOYSA-N,4,5,0,23,26
189e16b8-666b-4702-a18b-f089f2a1838b,9253107,O=C(CCc1cccc(Oc2ccc(F)cc2)c1)N1Cc2cnc(N3CCOCC3)nc2C1,,448.5,3.72,67.79,IBMKMQIBRWZYNN-UHFFFAOYSA-N,6,6,0,33,37
ae834d19-bd44-460d-b325-460cb33c2206,9242892,Cc1cc(C(=O)Nc2ccc3nc(N4CCN(C)CC4)sc3c2)n(C)n1,,370.48,2.34,66.29,QJAIUABOEOUCKC-UHFFFAOYSA-N,3,7,1,26,29
4da71850-9fc5-4f82-b57e-6959b1c19a27,9249411,O=C(CC1CCCC1)NCc1ccc(C(O)c2ccccc2)s1,,329.46,4.03,49.33,PAZIGGZCJSTRDV-UHFFFAOYSA-N,6,3,2,23,25
79cabed9-7eb3-49b4-85a0-726c1f89808a,9254322,Cc1cnc(OCC2CCCN(C(=O)Nc3ccccc3)C2)nc1,,326.4,3.11,67.35,AIDYYPKDMNFYIA-UHFFFAOYSA-N,4,4,1,24,26
f0d7f941-e702-48b6-9781-5bd9dcf83a23,9244489,CC1CCN(CC(O)COCCOc2ccc(Cl)cc2)CC1.Cl,,364.31,3.25,41.93,SOTTZWFYJCMGCE-UHFFFAOYSA-N,8,4,1,23,23
876471ec-dd37-44fd-80ff-57d3ce075bf8,9253787,CN1C(=O)CN(C2CCN(S(=O)(=O)N3CCOCC3)CC2)C1=O,,346.41,-1.08,90.47,ZKJGVFOSPKYMHC-UHFFFAOYSA-N,3,5,0,23,25
eff13399-d170-4875-b45d-c316b9a7c2c2,9246594,Cc1ccc(NC(=O)Nc2nc(CC(=O)NCCc3ccc(S(N)(=O)=O)cc3)cs2)cc1,,473.58,2.64,143.28,PSZMVOZNZGLYTI-UHFFFAOYSA-N,8,6,4,32,34
6feec649-146e-4b2d-a68a-9e33a0afafef,9246320,O=C(Cc1c[nH]c2ccccc12)NCc1cnn2c1CCCC2,,308.38,2.56,62.71,SJYXBZCSTVSNKF-UHFFFAOYSA-N,4,3,2,23,26
542d59ec-450e-4eaa-b2b3-4db13b21a552,9243914,OC(CN1CCN(C(c2ccccc2)c2ccccc2)CC1)Cn1c2ccccc2c2ccccc21,,475.64,5.56,31.64,ZKYOLXTWDQZHCY-UHFFFAOYSA-N,7,4,1,36,41
4fae47dc-dc78-4bef-bcb9-1b5dc11dc8ea,9247399,O=C(CSC1CCCC1)N1CCc2cc(-c3ccncc3)ccc21,,338.48,4.31,33.2,DZIQUZKIHAVFEA-UHFFFAOYSA-N,4,3,0,24,27
57209d99-da6a-4bec-b6d4-da2b669c650a,9265793,O=S(=O)(NCCc1cnc(-c2ccccc2)nc1)c1cccnc1,,340.41,2.06,84.84,VGTJZMXNDBBRKR-UHFFFAOYSA-N,6,5,1,24,26
a9b20ad9-7bb5-451a-9acb-26cb69a0d862,9247807,Cc1ccc(NC(=O)CSc2nnc(CCn3ccc(=O)[nH]c3=O)o2)cc1,,387.42,1.2,122.88,XKRBTKNRDCIQRJ-UHFFFAOYSA-N,7,8,2,27,29
17411394-f98a-4114-bdb9-1c47df10cf59,9261237,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc(-n2cncn2)nn1,,363.43,1.45,88.83,IPHLHXQPXJPRCA-UHFFFAOYSA-N,5,7,1,27,30
fe0e7081-fa38-4d05-bae1-a8019b0eafc9,9247643,CNC(=O)CSc1ncc(-c2ccc(OC)cc2)n1-c1ccc(OC(F)F)cc1,,419.45,3.99,65.38,CRRKHOCHWUBGQG-UHFFFAOYSA-N,8,6,1,29,31
cec19b4f-7be7-40fd-b7a4-5c3c2adef3d4,9256694,O=C(CCCS(=O)(=O)Cc1ccccc1)Nc1nccs1,,324.43,2.48,76.13,TZSKXLRFJBIQLG-UHFFFAOYSA-N,7,5,1,21,22
888a8b8b-d50e-4ee8-9f99-6788fa19f2d7,9246306,Cn1cc(-c2cnc(OC3CCN(C(=O)Cc4c[nH]c5ccccc45)CC3)nc2)cn1,,416.49,2.97,88.93,GVCPGWATKMSGNI-UHFFFAOYSA-N,5,6,1,31,35
0b085d32-5824-4901-b299-e79ac54456f1,9246289,Cc1cnccc1OCC1CCN(C(=O)Cn2ccc3ccccc32)CC1,,363.46,3.66,47.36,PBTXDRHXDIXWHU-UHFFFAOYSA-N,5,4,0,27,30
8b2d4f73-2afe-407c-a705-874852ab0f4e,9260005,O=S(=O)(c1cccc2cccnc12)N1CCN(Cc2ccccc2)CC1,,367.47,2.74,53.51,QDADFNBPZDWIDW-UHFFFAOYSA-N,4,4,0,26,29
c9f40085-5ba1-4ab5-bdc8-eb598d1e8f09,9250710,Cn1c(SCC(=O)N2CCOCC2)nnc1-c1c[nH]c2ccccc12,,357.44,1.91,76.04,ARGUAQCMKWBIEC-UHFFFAOYSA-N,4,6,1,25,28
30e5075d-1aff-40a5-8bf2-09f9e0f2e341,9263725,O=C(Nc1ccc(-c2cnc3n2CCC3)cc1)c1ccccn1,,304.35,3.14,59.81,ZYRWJVARDCCMOB-UHFFFAOYSA-N,3,4,1,23,26
44df358a-3b30-41e6-a2ec-ab29cc972f03,9253254,O=C(CCc1csc2nc(-c3ccc(Cl)cc3)cn12)NCCc1c[nH]c2ccccc12,,448.98,5.49,62.19,ZFCDEOZPSONUFO-UHFFFAOYSA-N,7,4,2,31,35
88bd1c2d-0900-4507-b883-4c0d5d829d08,9247564,N#Cc1ccnc(OCC2CCCN(Cc3ccc(F)c(F)c3)C2)c1,,343.38,3.52,49.15,FLCMXHOELMWXSK-UHFFFAOYSA-N,5,4,0,25,27
48fa307f-6969-4589-a2e6-6c7502e2b797,9252284,Cl.O=S(=O)(c1ccccc1)C1CCN(C2CCOCC2)C1,,331.87,2.14,46.61,CLXDQBKXGUSUOP-UHFFFAOYSA-N,3,4,0,21,22
647b0a9a-2222-4746-8719-335708dcd3fb,9264095,CC(=O)Nc1ccc2nc(NC(=O)CCOc3ccccc3)sc2c1,,355.42,3.66,80.32,KSPMOBSSDYNPMV-UHFFFAOYSA-N,6,5,2,25,27
f7bcb9ca-db48-400e-a352-466596abf769,9244913,NS(=O)(=O)c1ccc(CCNC(=O)C2CCCN(c3ccc(-c4ccc(F)cc4)nn3)C2)cc1,,483.57,2.51,118.28,NBNMPENYMDMYEB-UHFFFAOYSA-N,7,6,2,34,37
1c241d44-6940-4134-9251-07644dab04e5,9259872,C=C1CC2CCC(C1)N2c1ncccc1S(C)(=O)=O,,278.38,2.17,50.27,NWSDMXHUABNARF-UHFFFAOYSA-N,2,4,0,19,21
b6aa26bf-c839-482b-a5be-73640be6d7c8,9244760,Cn1ccc(C2CCCN(C(=O)c3cc(-c4ccc(F)cc4)c[nH]3)C2)n1,,352.41,3.57,53.92,IJAAFWPJUDJSNV-UHFFFAOYSA-N,3,3,1,26,29
ee6a5db8-1a87-4d64-8845-524af36b600b,9260067,CC(C)c1nnc(N2C3CCC2CC(O)C3)s1,,253.37,2.15,49.25,VMFBUFJQXVNMAG-UHFFFAOYSA-N,2,5,1,17,19
64f52f32-b987-47ce-8697-9b58cad9b358,9243804,O=C1CCC(=O)N1c1ccc(S(=O)(=O)N2CC(N3CCCC3)C2)cc1,,363.44,0.81,78.0,UYUGUIYZRDKKDV-UHFFFAOYSA-N,4,5,0,25,28
f8925383-f0b7-4171-bfa1-fedca5cf8685,9269502,C=C1C(C(=O)Nc2ccc(OCc3ccccc3)cc2)C1C(=O)Nc1ccc(OCc2ccccc2)cc1,,504.59,6.22,76.66,RZZPJHJCDHSZFS-UHFFFAOYSA-N,10,4,2,38,42
3c04d2c5-b9a4-408d-bb24-d982b6bec27d,9256201,O=C(CSc1cn(CCNC(=O)c2ccc(Cl)cc2)c2ccccc12)Nc1ccc2c(c1)OCCO2,,522.03,5.23,81.59,PQWQOONTYHRELI-UHFFFAOYSA-N,8,6,2,36,40
e0d1af87-2fb6-4058-bb6e-5f30caf35c6b,9245350,Cn1ccc(CN2CCN(c3ccc(-c4ccccc4)nn3)CC2)cc1=O,,361.45,2.16,54.26,LSFLNTMKFDIFGD-UHFFFAOYSA-N,4,6,0,27,30
5618a2f9-247e-49f7-a982-74c77517c7d3,9244395,OC1CCN(C2CCN(c3ccnc(C4CC4)n3)CC2)C1,,288.39,1.39,52.49,SGBVOEZFDVEUDP-UHFFFAOYSA-N,3,5,1,21,24
dcdf7325-0c53-4ac3-abf6-6f01221bc0f9,9256675,O=C(Nc1ccc(-c2ccc(NC(=O)c3ccc(Oc4ccccc4)cc3)cc2)cc1)c1ccc(Oc2ccccc2)cc1,,576.65,9.44,76.66,JTNAEEKINGRWHV-UHFFFAOYSA-N,9,4,2,44,49
3b028064-725b-44b0-a448-f0d871e2359e,9251173,Cc1nc2ccccc2n1C1CN(C(=O)CCc2c[nH]c3ccccc23)C1,,358.44,3.84,53.92,LIJOFANHVXVNIY-UHFFFAOYSA-N,4,3,1,27,31
2159f38b-31f3-40bf-83a9-e99991477eac,9255500,O=C1CN(Cc2ccc(Cl)s2)CCN1,,230.72,1.33,32.34,PLWGDSNOOLAHNS-UHFFFAOYSA-N,2,3,1,14,15
42200b48-9295-41e5-8d65-9e230663deea,9244790,O=C(CCCSc1ccc(F)cc1)N1CCN(c2nc3ccc(Cl)cc3s2)CC1,,450.0,5.31,36.44,JPMJXYCOKIRUMV-UHFFFAOYSA-N,6,5,0,29,32
f679cabe-86e4-457f-ad15-8583cb5bb0ea,9256743,Cl.O=C(NC1CCOCC1)N1CCC(N2CC(=O)N(c3ccc(C(=O)N4CCNCC4)cc3)C2=O)CC1,,535.04,1.28,114.53,QKIBDCZGECKGEH-UHFFFAOYSA-N,4,6,2,37,40
a0b2107b-189b-4fe9-93f8-7efc3ab6d94e,9252884,O=C1CNC(=O)N1C1CN(c2ccnc(C3CC3)n2)C1,,273.3,0.09,78.43,LVBQVCKDJOVTHZ-UHFFFAOYSA-N,3,5,1,20,23
509301f5-63d9-4158-8659-25e305c6ae9b,9264539,CS(=O)(=O)N1CCC(CNc2nc3ccccc3o2)CC1,,309.39,1.91,75.44,AJHWRKGTAIYIML-UHFFFAOYSA-N,4,5,1,21,23
8e277717-747b-4446-83bd-acf54f022415,9248084,O=C1c2cccc(OCC(=O)N3CCCc4ccccc43)c2CCN1Cc1ccc(Cl)cc1,,460.96,4.9,49.85,NNKWPFQGSTZWIA-UHFFFAOYSA-N,5,3,0,33,37
f30554ed-42a1-4f7d-b02b-d7fd9a675670,9258497,N#Cc1ccc(N2CC3CN(C(=O)c4ccc(Cn5ccnc5)cc4)CC3C2)nc1,,398.47,2.41,78.05,DMRJPZOASKJCKU-UHFFFAOYSA-N,4,6,0,30,34
c2928256-010c-49de-aa34-bab83d85dc28,9246364,O=C(COc1ccc(Cl)cc1Cl)NCCCS(=O)(=O)N1CCN(c2ncccn2)CC1,,488.4,1.82,104.73,CNPMXUAIFZCUHL-UHFFFAOYSA-N,9,7,1,31,33
ce027c2d-3daa-4945-8ea6-6e4074da5e20,9265960,O=C(CCn1ccc(=O)[nH]c1=O)NCCn1cnc(C2CC2)cc1=O,,345.36,-0.82,118.85,MGDUJYYLEUBANB-UHFFFAOYSA-N,7,7,2,25,27
6063c4aa-4b6d-413f-aa80-08941da04440,9244427,OC1CCN(C2CCN(c3ncc(Cl)cn3)CC2)C1,,282.77,1.17,52.49,NIJCHJOPMXEGCJ-UHFFFAOYSA-N,2,5,1,19,21
efbd828e-c663-4c6c-bc70-796005842a60,9256955,O=S(=O)(C1CC1)N1CC(Oc2ccnc(C(F)(F)F)c2)C1,,322.31,1.66,59.5,UYEPZLVLACHUTG-UHFFFAOYSA-N,4,4,0,21,23
49434356-fadf-4395-9a50-f02bcee99ec7,9243764,Cc1ccc(N2CC(C(=O)NCc3nc(-c4cc[nH]c(=O)c4)no3)CC2=O)cc1,,393.4,1.4,121.19,NCXYXFNWDJWFTJ-UHFFFAOYSA-N,5,6,2,29,32
305d2a67-819e-4eb8-b6a5-11d852df26ae,9261758,O=C(Nc1ccc2c(c1)CN(C(=O)C1CC1)CC2)c1cc2ccccc2s1,,376.48,4.45,49.41,AMEVRPTYLHUULO-UHFFFAOYSA-N,3,3,1,27,31
92eb2dcf-83a2-4dbc-b07b-ec1a80caff52,9268495,O=S(=O)(NCCn1cc(-c2ccncc2)cn1)C1CC1,,292.36,1.03,76.88,WQLGRJNXULBPMS-UHFFFAOYSA-N,6,5,1,20,22
f299e5d4-c731-4a95-bed2-e0d214d185a9,9254961,N#Cc1ccc(Oc2ccc(N3C(=O)C4C5C=CC(C5)C4C3=O)cc2)cc1,,356.38,3.66,70.4,UGGJJIHJCXHAPQ-UHFFFAOYSA-N,3,4,0,27,31
03c1c9c2-308e-4b21-ab8d-7aebcd2753d1,9268874,COc1ccc(-c2cnnn2-c2ccc(NC(=O)c3ccc(S(=O)(=O)N4CCCCC4)cc3)cc2)cc1,,517.61,4.37,106.42,PFLDMRAPYPYTFR-UHFFFAOYSA-N,7,7,1,37,41
e7abc0d8-5d75-44c9-8f25-c4eea308a8f7,9243776,O=C(CN1CCN(c2cc(-n3cccn3)ncn2)CC1)N1CCN(c2ccccc2)CC1,,432.53,1.13,73.63,CWLVMJWZBSZUSC-UHFFFAOYSA-N,5,8,0,32,36
b4a6a202-e3ba-4faa-8d61-4fe62fb44931,9243008,CC(C)c1nc2ccccc2n1C1CN(C(=O)c2ccc(Cn3ccnc3)cc2)C1,,399.5,4.1,55.95,VEPCXSOEVBVHSO-UHFFFAOYSA-N,5,5,0,30,34
470866f6-1118-4e9f-9e84-a2b31c75fe4a,9265882,Cc1nn(CCNC(=O)c2ccc(N3C(=O)CCC3=O)cc2)c(C)c1-c1ccccc1,,416.48,3.25,84.3,PZNMCEZPAJRQQM-UHFFFAOYSA-N,6,5,1,31,34
02241994-e771-49a8-8336-594c59fd909a,9264469,O=C(NCc1ccnc(-c2ccncc2)c1)c1ccc(N2CCOCC2)cc1,,374.44,2.91,67.35,JQQNZJACENGRJV-UHFFFAOYSA-N,5,5,1,28,31
82a9832d-a89b-4238-b0ca-fc80b9210195,9255944,CC(=O)Nc1ccc(C(=O)NCc2cncc(-c3ccnn3C)c2)cc1,,349.39,2.37,88.91,IYVFAAQMMYCKCF-UHFFFAOYSA-N,5,5,2,26,28
935329e1-374f-477e-8554-130f1ba9fc4a,9251532,Cl.Cl.O=C1c2cccc3cccc(c23)C(=O)N1CCN1CCN(CC(O)COc2ccc(C3CCCCC3)cc2)CC1,,614.61,5.38,73.32,OPQNGSOFGCYOJT-UHFFFAOYSA-N,9,6,1,42,45
7974cd0a-5c6d-4db5-9587-08c3fc0dac4c,9253512,CC(C)C(=O)Nc1ccc(C(=O)NCCNC(=O)CCC2CCCCC2)cc1,,387.52,3.49,87.3,PMLRZHYUAYSKHT-UHFFFAOYSA-N,9,3,3,28,29
ad36eb34-2f2f-497b-ae81-95253010bc0f,9255131,Cc1cc(N2CCC(CNC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)CC2)ccn1,,416.55,2.29,82.61,PMBCDPVHRTYROP-UHFFFAOYSA-N,6,5,1,29,31
1857f745-b9b9-4ff5-a31d-d991b699899a,9248785,O=C(C1CCN(CC(=O)N2CCc3ccccc32)CC1)N1CCC(F)(F)CC1,,391.46,2.55,43.86,VZGQCFCBCPXXOY-UHFFFAOYSA-N,3,3,0,28,31
535a038b-5fc9-4a3b-b422-e088e1c63da9,9253637,Cl.O=C(NCCS(=O)(=O)N1CCN(CCc2ccccc2)CC1)c1cccc(F)c1,,455.98,2.17,69.72,OBKXMRHSUYDTAQ-UHFFFAOYSA-N,8,4,1,30,31
62828744-4deb-4fdc-acf1-ca0101443161,9250341,O=C(COc1ccc(-c2ccccc2)cc1)NC1CCC2OCCOC2C1,,367.44,3.19,56.79,PDXJGRZUKLKKNU-UHFFFAOYSA-N,5,4,1,27,30
396d15d6-5967-4491-8a5c-940eb9d77a6d,9248115,Cc1cc(N2CCC(CNC(=O)CSc3ccc(F)cc3)CC2)ccn1,,373.5,3.65,45.23,HPDAFPAKFXZWDX-UHFFFAOYSA-N,6,4,1,26,28
e8e66a7e-b7cf-4cbf-a215-4760b7fd557f,9247558,COc1ccc(CCNC(=O)CSc2cn(Cc3ccccc3Cl)c3ccccc23)cc1OC,,495.04,5.81,52.49,YVEMKZYRUKXBMR-UHFFFAOYSA-N,10,5,1,34,37
2463cc81-eaae-45a3-9207-2e6d68c4e4e8,9269268,CS(=O)(=O)N1CCC(C(=O)NCc2nc(C3CCC(F)(F)CC3)no2)CC1,,406.45,1.65,105.4,BIFHZBBITFHIAP-UHFFFAOYSA-N,5,6,1,27,29
ee98010a-77e5-4d82-b511-4d59c46c4097,9247920,Cc1ccc(=O)n(CC2CCN(C3CCCC3)CC2)n1,,275.4,2.21,38.13,LRZVWAHCCZDZKX-UHFFFAOYSA-N,3,4,0,20,22
8f960a0c-bfba-4033-850b-fb6fff3850d9,9255100,CCN(CC)S(=O)(=O)c1ccc(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccc(S(=O)(=O)N(CC)CC)cc4)cc3)cc2)cc1,,676.86,5.84,132.96,QYTVWVLIPVTCRG-UHFFFAOYSA-N,14,6,2,47,50
