user_compound_id,split
9247585,train
9247607,val
9247608,val
9247612,train
9247613,test
9247615,test
9247626,train
9247643,val
9247666,train
9247676,train
9247718,train
9247732,train
9247749,val
9247758,val
9247761,test
9247763,val
9247766,train
9247767,val
9247768,train
9247769,train
9247770,train
9247771,train
9247789,train
9247790,train
9247794,train
9247801,val
9247802,test
9247806,train
9247807,train
9247821,test
9247831,val
9247835,test
9247836,train
9247871,train
9247901,test
9247902,train
9247905,test
9247907,train
9247909,train
9247912,train
9247918,train
9247919,test
9247920,train
9247921,train
9247929,train
9247930,train
9247931,train
9247932,val
9247936,test
9247937,train
9247943,train
9247957,train
9247958,train
9247962,train
9247966,train
9247974,train
9247984,train
9247986,test
9248040,train
9248060,val
9248071,val
9248072,train
9248077,train
9248084,train
9248087,train
9248096,train
9248097,test
9248098,train
9248099,train
9248102,train
9248105,train
9248110,val
9248112,train
9248113,test
9248115,train
9248117,train
9248118,val
9248120,test
9248124,val
9248129,train
9248133,train
9248135,train
9248139,test
9248140,train
9248141,test
9248145,train
9248149,train
9248151,train
9248153,train
9248158,train
9248202,test
9248208,train
9248209,train
9248210,test
9248224,train
9248225,train
9248234,train
9248244,train
9248252,train
9248257,train
9248259,test
9248271,train
9248278,train
9248282,train
9248299,train
9248303,val
9248312,train
9248354,train
9248355,train
9248363,train
9248379,test
9248383,val
9248389,train
9248411,train
9248412,train
9248423,train
9248434,train
9248454,train
9248461,train
9248463,val
9248464,test
9248491,train
9248497,test
9248572,train
9248587,train
9248589,train
9248590,train
9248601,test
9248602,train
9248612,test
9248620,train
9248629,train
9248643,train
9248649,train
9248681,train
9248691,train
9248695,val
9248707,train
9248732,train
9248757,train
9248759,train
9248785,train
9248800,train
9248801,val
9248823,train
9248826,train
9248835,train
9248837,train
9248857,train
9248863,train
9248872,train
9248876,train
9248879,train
9248880,train
9248881,train
9248890,train
9248896,train
9248897,train
9248900,val
9248904,test
9248905,test
9248907,test
9248910,train
9248912,val
9248913,test
9248915,test
9248932,train
9248933,val
9248949,train
9248954,test
9248965,train
9248978,test
9248982,train
9248997,train
9248998,train
9248999,train
9249001,train
9249018,train
9249030,train
9249079,train
9249081,test
9249082,val
9249119,train
9249145,train
9249156,train
9249176,val
9249190,train
9249197,val
9249206,train
9249208,train
9249212,val
9249213,train
9249214,train
9249215,val
9249220,val
9249226,test
9249227,train
9249233,train
9249235,train
9249236,train
9249237,val
9249291,val
9249309,train
9249332,train
9249346,test
9249351,train
9249352,val
9249361,train
9249402,train
9249405,train
9249411,train
9249418,test
9249421,train
9249423,val
9249454,train
9249458,test
9249470,train
9249526,train
9249542,train
9249572,test
9249576,train
9249587,train
9249597,val
9249601,train
9249604,val
9249620,val
9249623,val
9249688,train
9249689,train
9249692,train
9249698,test
9249706,train
9249709,test
9249710,train
9249714,train
9249715,train
9249722,val
9249723,train
9249735,test
9249737,train
9249739,train
9249749,val
9249764,test
9249771,train
9249773,train
9249817,train
9249818,train
9249825,test
9249827,train
9249847,train
9249848,train
9249850,val
9249854,val
9249857,train
9249858,train
9249859,test
9249861,val
9249871,train
9249872,test
9249875,val
9249882,train
9249884,val
9249885,val
9249886,train
9249891,train
9249896,train
9249904,train
9249907,train
9249913,train
9249919,train
9249920,train
9249925,train
9249926,train
9249941,train
9249944,train
9249953,train
9249978,train
9249979,test
9249983,test
9249984,train
9249987,train
9249993,train
9249996,test
9249998,train
9250000,train
9250004,val
9250007,test
9250017,train
9250026,train
9250029,val
9250031,val
9250037,val
9250080,train
9250090,test
9250097,train
9250104,train
9250107,val
9250109,train
9250121,train
9250122,train
9250125,train
9250129,train
9250130,test
9250134,train
9250154,test
9250179,test
9250180,train
9250192,val
9250199,train
9250205,train
9250212,train
9250213,train
9250214,train
9250219,train
9250220,train
9250221,test
9250237,val
9250238,train
9250271,test
9250281,train
9250282,train
9250293,train
9250302,train
9250307,test
9250310,train
9250316,train
9250319,train
9250328,train
9250330,train
9250333,train
9250338,train
9250339,train
9250340,train
9250341,train
9250342,train
9250344,test
9250345,test
9250346,train
9250347,train
9250349,train
9250350,train
9250351,test
9250352,val
9250353,test
9250356,train
9250359,train
9250361,train
9250368,train
9250369,train
9250390,val
9250391,train
9250404,train
9250414,train
9250419,train
9250451,train
9250452,test
9250454,test
9250463,train
9250470,val
9250481,test
9250482,train
9250483,train
9250485,train
9250499,train
9250501,train
9250515,train
9250541,test
9250590,test
9250598,test
9250609,train
9250622,test
9250623,val
9250642,train
9250649,train
9250650,train
9250653,train
9250654,test
9250655,train
9250667,train
9250671,train
9250677,train
9250679,train
9250690,val
9250705,train
9250710,train
9250712,test
9250722,train
9250725,train
9250730,train
9250732,train
9250744,train
9250745,train
9250746,train
9250748,train
9250759,train
9250770,train
9250776,train
9250780,train
9250797,train
9250806,train
9250813,train
9250818,train
9250819,train
9250828,train
9250858,train
9250861,train
9250869,train
9250871,train
9250875,train
9250891,train
9250892,train
9250893,train
9250894,train
9250932,test
9250942,val
9250969,train
9250975,train
9251034,val
9251040,train
9251042,train
9251048,train
9251064,val
9251067,test
9251071,test
9251078,test
9251111,val
9251112,test
9251113,train
9251115,val
9251118,train
9251119,train
9251120,train
9251122,test
9251123,val
9251124,train
9251133,train
9251134,val
9251166,train
9251173,train
9251174,test
9251178,train
9251181,train
9251201,train
9251223,train
9251228,train
9251229,test
9251230,val
9251232,val
9251234,test
9251235,val
9251237,train
9251250,train
9251273,train
9251274,train
9251276,train
9251292,test
9251297,val
9251298,train
9251299,test
9251300,val
9251309,val
9251310,train
9251312,val
9251313,train
9251323,val
9251393,train
9251397,train
9251399,train
9251405,test
9251406,train
9251407,test
9251409,train
9251411,train
9251412,test
9251413,train
9251418,train
9251419,train
9251428,test
9251452,val
9251454,train
9251472,val
9251473,train
9251475,test
9251500,train
9251501,val
9251503,train
9251505,train
9251506,test
9251507,train
9251508,train
9251518,train
9251522,train
9251523,train
9251526,train
9251527,train
9251528,train
9251529,train
9251530,test
9251531,train
9251532,val
9251533,test
9251534,train
9251537,train
9251540,val
9251659,train
9251660,val
9251668,test
9251669,train
9251670,train
9251671,train
9251672,train
9251673,train
9251674,train
9251675,train
9251676,train
9251677,train
9251678,test
9251680,train
9251681,train
9251686,train
9251687,train
9251695,train
9251705,train
9251706,val
9251707,train
9251708,train
9251709,test
9251710,train
9251712,train
9251713,train
9251714,val
9251715,val
9251718,train
9251720,test
9251743,train
9251751,train
9251753,test
9251757,train
9251761,train
9251763,train
9251767,train
9251769,train
9251770,train
9251771,test
9251772,train
9251773,train
9251774,train
9251775,train
9251776,train
9251777,train
9251782,train
9251784,train
9251789,train
9251790,train
9251791,train
9251792,val
9251793,train
9251798,train
9251799,train
9251806,train
9251808,train
9251809,test
9251847,train
9251849,train
9251882,test
9251906,train
9251909,train
9251911,test
9251952,train
9251953,train
9251957,train
9251960,train
9251962,train
9252009,test
9252014,train
9252021,train
9252022,val
9252023,train
9252026,train
9252031,val
9252034,train
9252036,train
9252039,test
9252043,test
9252044,train
9252045,val
9252046,train
9252048,train
9252053,val
9252060,test
9252068,train
9252070,test
9252071,train
9252072,test
9252073,train
9252075,train
9252076,train
9252077,val
9252078,train
9252080,test
9252081,val
9252082,train
9252083,train
9252084,train
9252087,val
9252092,train
9252103,train
9252104,train
9252105,train
9252141,train
9252143,train
9252146,test
9252150,test
9252151,train
9252153,test
9252155,val
9252156,val
9252157,train
9252158,test
9252159,train
9252174,train
9252181,train
9252186,train
9252200,val
9252202,train
9252203,train
9252205,train
9252207,train
9252210,test
9252211,train
9252214,test
9252219,train
9252228,val
9252230,train
9252233,test
9252237,train
9252238,test
9252240,train
9252241,train
9252243,train
9252250,train
9252254,test
9252282,train
9252283,train
9252284,train
9252304,train
9252343,val
9252411,train
9252413,train
9252415,train
9252419,train
9252420,train
9252427,train
9252445,val
9252446,train
9252456,train
9252486,val
9252505,train
9252512,train
9252515,train
9252517,val
9252518,train
9252519,train
9252520,train
9252521,train
9252523,train
9252525,train
9252533,train
9252534,train
9252536,train
9252540,train
9252541,test
9252542,train
9252543,test
9252550,train
9252552,train
9252553,train
9252554,train
9252558,train
9252559,train
9252560,train
9252573,train
9252578,train
9252583,train
9252585,train
9252586,train
9252588,val
9252591,train
9252598,val
9252604,train
9252624,val
9252629,train
9252630,train
9252650,test
9252656,val
9252657,val
9252658,train
9252661,test
9252679,train
9252687,val
9252698,val
9252699,val
9252731,train
9252734,val
9252736,train
9252737,train
9252741,test
9252742,val
9252766,test
9252775,train
9252778,train
9252786,val
9252787,train
9252788,train
9252810,test
9252814,train
9252844,train
9252845,test
9252858,train
9252867,train
9252884,train
9252885,train
9252889,train
9252891,train
9252898,train
9252905,train
9252907,test
9252910,train
9252911,train
9252913,train
9252919,train
9252924,train
9252925,train
9252927,test
9252928,train
9252933,train
9252934,train
9252935,train
9252971,train
9252980,train
9252997,test
9252998,train
9253002,train
9253004,train
9253005,test
9253007,train
9253008,test
9253010,train
9253011,val
9253017,train
9253022,train
9253030,train
9253031,train
9253039,train
9253040,train
9253053,train
9253071,val
9253087,test
9253088,val
9253105,train
9253106,val
9253107,val
9253108,train
9253109,train
9253110,train
9253111,test
9253117,train
9253122,train
9253127,val
9253128,val
9253129,train
9253130,test
9253131,val
9253132,train
9253133,train
9253139,train
9253140,val
9253141,train
9253152,train
9253172,train
9253173,train
9253174,train
9253175,val
9253176,train
9253177,test
9253182,train
9253188,train
9253189,train
9253192,train
9253196,train
9253197,train
9253206,train
9253207,test
9253208,train
9253209,test
9253217,val
9253218,val
9253219,train
9253220,train
9253226,test
9253232,train
9253241,train
9253242,val
9253250,train
9253251,test
9253253,train
9253254,train
9253255,train
9253256,train
9253262,test
9253272,train
9253275,test
9253312,test
9253357,train
9253364,train
9253398,train
9253399,test
9253403,train
9253404,test
9253407,train
9253411,train
9253413,train
9253444,val
9253445,train
9253503,val
9253504,train
9253512,val
9253514,train
9253515,train
9253516,test
9253517,train
9253520,test
9253521,train
9253524,train
9253526,train
9253533,train
9253535,train
9253536,train
9253539,train
9253541,train
9253542,train
9253546,train
9253547,val
9253553,train
9253563,train
9253569,train
9253571,train
9253599,train
9253605,train
9253611,train
9253612,train
9253617,train
9253619,train
9253624,train
9253629,train
9253630,test
9253631,train
9253637,train
9253654,train
9253663,train
9253720,train
9253731,train
9253740,train
9253743,train
9253751,train
9253770,test
9253771,train
9253787,train
9253793,train
9253797,train
9253798,train
9253822,train
9253825,train
9253835,train
9253837,train
9253839,train
9253867,train
9253877,train
9253887,train
9253889,train
9253896,train
9253897,train
9253906,train
9253912,test
9253913,train
9253927,train
9253930,train
9253939,test
9253943,val
9253947,test
9253948,train
9253951,test
9253973,train
9253988,val
9253997,val
9254001,train
9254002,val
9254003,train
9254009,train
9254010,test
9254014,train
9254018,train
9254023,train
9254030,val
9254031,train
9254032,train
9254035,val
9254036,val
9254037,val
9254038,train
9254039,test
9254040,val
9254041,train
9254042,val
9254043,val
9254052,train
9254053,val
9254056,train
9254060,train
9254061,test
9254062,train
9254064,train
9254089,train
9254090,train
9254091,test
9254092,train
9254094,train
9254098,val
9254100,train
9254104,val
9254106,train
9254109,train
9254114,train
9254115,train
9254116,train
9254117,train
9254118,train
9254123,train
9254125,train
9254127,train
9254130,train
9254136,train
9254146,train
9254152,val
9254155,val
9254161,train
9254165,test
9254166,train
9254173,train
9254188,val
9254195,train
9254200,test
9254204,test
9254211,train
9254214,train
9254219,val
9254221,train
9254223,train
9254224,val
9254225,test
9254230,test
9254231,train
9254233,val
9254265,train
9254269,train
9254271,train
9254274,train
9254283,train
9254284,train
9254293,train
9254295,train
9254302,train
9254310,train
9254318,test
9254322,train
9254348,train
9254350,train
9254369,train
9254370,test
9254374,train
9254375,train
9254377,train
9254378,val
9254389,val
9254392,train
9254402,val
9254406,val
9254409,train
9254412,test
9254417,train
9254418,train
